PG.ProteinGroups,PG.Genes,[1] MEP_mBM_500c_40.raw.PG.Quantity,[2] MEP_mBM_500c_41.raw.PG.Quantity,[3] MEP_mBM_500c_42.raw.PG.Quantity,[4] MEP_mBM_500c_43.raw.PG.Quantity
Q01147;Q01147-2,Creb1,NaN,"59,520,576,171,875","63,417,587,890,625","6,014,076,171,875"
Q01149,Col1a2,"898,608,125","2,106,197,265,625","43,132,046,875","541131,75"
Q01320,Top2a,"10,282,662,109,375","159,767,431,640,625","23617,5","27,995,494,140,625"
Q01405,Sec23a,"2,199,457,275,390,620","4,655,579,528,808,590","70,952,880,859,375","4,467,322,998,046,870"
Q01730,Rsu1,NaN,"84,344,755,859,375","8,384,001,953,125","101,967,626,953,125"
Q01768,Nme2,"36,026,921,875","340,771,640,625","4,328,524,609,375","528,740,234,375"
Q01853,Vcp,"2,822,198,125","1,034,948,359,375","76,063,046,875","1,055,762,265,625"
Q02013,Aqp1,"112,510,484,375","3,337,322,265,625","25,151,525,390,625","19,392,931,640,625"
Q02053,Uba1,"17,097,087,890,625","27,978,904,296,875","17,977,984,375","25,925,453,125"
Q02248,Ctnnb1,"16,881,171,875",NaN,"3,446,021,423,339,840",NaN
Q02257,Jup,"3,675,864,375","953,917,890,625","298,964,375","1,016,785,546,875"
Q02357;Q02357-3;Q02357-4;Q02357-5;Q02357-6,Ank1,"9,544,255,859,375","3,506,783,203,125","1,800,940,625","328,533,984,375"
Q02566,Myh6,"32,550,751,953,125","1,953,812,890,625","5,292,948,125","212,321,171,875"
Q02614,Sap30bp,NaN,"10,017,180,786,132,800","5,730,128,173,828,120","2,367,892,333,984,370"
Q02788,Col6a2,"17,990,693,359,375","488,667,529,296,875","58,774,970,703,125","352,213,203,125"
Q02819,Nucb1,"13,984,271,875","676,803,271,484,375","460,157,470,703,125","483,239,208,984,375"
Q03265,Atp5a1,"904,001,875","224,794,109,375","26,693,484,375","232,253,984,375"
Q03267;Q03267-4;Q03267-5,Ikzf1,NaN,"2,317,765,869,140,620","10,453,382,568,359,300","8,173,294,067,382,810"
Q03958,Pfdn6,"41,635,732,421,875",NaN,"16,316,365,966,796,800","29,562,353,515,625"
Q04447,Ckb,"12,253,095,703,125","2,874,162,890,625","109,958,564,453,125","110,355,849,609,375"
Q04750,Top1,"152,591,552,734,375","48,327,119,140,625","43,571,923,828,125","498,303,076,171,875"
Q04857,Col6a1,"4,142,463,671,875","218,260,390,625","437,737,578,125","25,680,796,875"
Q05117,Acp5,"1,450,413,671,875","843,743,359,375","92,516,546,875","772,211,484,375"
Q05186,Rcn1,"3,105,948,486,328,120",NaN,NaN,NaN
Q05722,Col9a1,NaN,NaN,"1,182,527,587,890,620","243,204,484,375"
Q05793,Hspg2,"30,756,072,265,625","2,803,463,134,765,620","49,654,794,921,875","1,319,863,125"
Q05816,Fabp5,"856,328,203,125","2,543,000,390,625","12,776,014,404,296,800",NaN
Q05D44,Eif5b,"796,534,130,859,375","9,353,450,927,734,370","5,817,783,203,125","9,550,357,421,875"
Q06138,Cab39,"4,635,503,234,863,280","132,309,228,515,625","2,000,847,900,390,620","3,201,010,498,046,870"
Q06185,Atp5i,NaN,"152,214,423,828,125","15,821,337,890,625","1,640,216,015,625"
Q06890,Clu,NaN,NaN,"697,535,302,734,375","12,091,513,671,875"
Q07076,Anxa7,"378,308,515,625","11,263,015,625","88,060,458,984,375","9,204,900,390,625"
Q07235,Serpine2,NaN,NaN,"76,539,697,265,625","259,546,923,828,125"
Q07417,Acads,"3,082,065,673,828,120","17,122,671,875","136,616,513,671,875","132,958,642,578,125"
Q07643,Col9a2,NaN,NaN,"3,097,315,673,828,120","16,101,628,125"
Q07813,Bax,NaN,"2,194,160,400,390,620","1,260,903,564,453,120","19,490,286,865,234,300"
Q07832,Plk1,NaN,"43,881,875","13,239,888,916,015,600","2,180,416,748,046,870"
Q08024-2,Cbfb,NaN,"9,645,006,713,867,180","12,515,462,646,484,300","11,001,756,591,796,800"
Q08093,Cnn2,"828,085,546,875","763,313,232,421,875","45,315,234,375","301,148,681,640,625"
Q08288,Lyar,NaN,"512,570,859,375","83,916,875","11,542,083,984,375"
Q08642,Padi2,"303,154,638,671,875",NaN,"8,598,260,498,046,870",NaN
Q08857,Cd36,"310,135,107,421,875","20,233,326,416,015,600","3,858,251,708,984,370","326,557,470,703,125"
Q08890,Ids,"20,139,359,130,859,300",NaN,NaN,NaN
Q08943;Q08943-2,Ssrp1,"1,803,328,125","10,285,626,953,125","123,008,154,296,875","20,344,376,953,125"
Q09014,Ncf1,"3,548,479,736,328,120","522,916,259,765,625","47,753,056,640,625",NaN
Q0VBK2,Krt80,"24,813,087,890,625","453,162,744,140,625","997,458,203,125",NaN
Q11011,Npepps,"157,624,697,265,625","124,227,734,375","97,770,458,984,375","74,598,935,546,875"
Q11136,Pepd,NaN,NaN,NaN,"6,502,274,169,921,870"
Q14AI0,DSCC1,NaN,"23,212,484,741,210,900","2,702,342,224,121,090","4,167,157,287,597,650"
Q14C51,Ptcd3,NaN,"1,208,040,283,203,120","12,811,455,078,125","10,744,337,158,203,100"
Q1HFZ0;Q1HFZ0-2,Nsun2,"406,520,703,125","10,350,357,421,875","75,181,494,140,625","124,819,931,640,625"
Q1XH17,Trim72,NaN,NaN,"383,955,029,296,875",NaN
Q2KHI9;Q2KHI9-2;Q2KHI9-3,Mcm9,"14,250,814,208,984,300",NaN,NaN,NaN
Q2TBE6,Pi4k2a,"124,452,509,765,625",NaN,NaN,NaN
Q2VIS4,Flg2,"242,842,140,625","33,151,962,890,625","6,846,048,583,984,370",NaN
Q2VPQ9;Q2VPQ9-2,Meaf6,NaN,"3,531,434,631,347,650",NaN,"7,661,836,547,851,560"
Q3B7Z2,Osbp,NaN,"1,416,060,546,875","14,806,817,626,953,100","13,616,064,453,125"
Q3KNK3;Q3KNK3-2,Cyb5r2,"1,263,531,494,140,620",NaN,NaN,NaN
Q3SXD3,Hddc2,NaN,NaN,"7,497,110,595,703,120","8,072,223,510,742,180"
Q3TB82,Plekhf1,"1,870,955,810,546,870",NaN,"1,134,536,376,953,120","2,560,142,333,984,370"
Q3TCH7,Cul4a,NaN,NaN,"59,085,107,421,875","2,682,232,666,015,620"
Q3TCJ1,Abraxas2,"4,708,921,203,613,280",NaN,"10,781,363,248,825,000",NaN
Q3TCN2;Q3TCN2-2,Plbd2,"7,320,873,046,875","14,458,802,734,375","12,816,833,984,375",NaN
Q3TCX3;Q3TCX3-2;Q3TCX3-3,Kiaa0907,NaN,"7,268,552,856,445,310","5,160,031,127,929,680","6,655,764,770,507,810"
Q3TDN2;Q3TDN2-2,Faf2,"29,273,321,533,203,100","2,127,701,904,296,870","10,931,669,921,875","1,218,135,009,765,620"
Q3TDQ1,Stt3b,NaN,NaN,"2,832,148,193,359,370","44,667,783,203,125"
Q3TEA8;Q3TEA8-2,Hp1bp3,"2,049,230,224,609,370","137,865,498,046,875","16,825,798,828,125","16,916,431,640,625"
Q3TGF2,Fam107b,"34,201,239,013,671,800",NaN,NaN,NaN
Q3THE2,Myl12b,"135,708,466,796,875","522,894,140,625","5,192,486,328,125","52,711,359,375"
Q3THG9,Aarsd1,NaN,"2,470,805,908,203,120","2,179,675,048,828,120","2,871,102,294,921,870"
Q3THJ3,Eif1ad,NaN,NaN,"6,324,039,306,640,620","1,230,987,060,546,870"
Q3THK3,Gtf2f1,NaN,"1,421,972,412,109,370","129,758,056,640,625","212,355,810,546,875"
Q3THK7,Gmps,"20,018,970,947,265,600","10,160,708,984,375","10,704,408,203,125","1,243,659,375"
Q3THS6,Mat2a,"19,385,873,046,875","177,836,953,125","159,825,322,265,625","22,782,685,546,875"
Q3TIU4,Pde12,NaN,"211,419,873,046,875","26,597,998,046,875","4,066,515,869,140,620"
Q3TIX9,Usp39,NaN,"2,443,557,373,046,870","3,020,824,951,171,870","431,754,248,046,875"
Q3TJD7;Q3TJD7-2;Q3TJD7-3,Pdlim7,"30,222,900,390,625",NaN,"2,305,742,919,921,870","4,738,590,087,890,620"
Q3TKT4;Q3TKT4-2,Smarca4,"475,850,830,078,125","3,425,846,435,546,870","44,557,783,203,125","579,221,533,203,125"
Q3TLH4;Q3TLH4-5,Prrc2c,NaN,"15,399,644,775,390,600","15,531,981,201,171,800","20,058,194,580,078,100"
Q3TRJ4,Krt26,"1,316,923,046,875","5,166,041,870,117,180","415,830,224,609,375","2,149,021,484,375"
Q3TTY5,Krt2,8358044,"1,548,042,125","3016402,75","17,023,153,125"
Q3TUH1;Q3TUH1-2,Tamm41,NaN,NaN,"1,822,273,681,640,620","162,312,158,203,125"
Q3TW96,Uap1l1,NaN,"1,228,518,310,546,870","6,717,120,971,679,680","6,011,660,766,601,560"
Q3TWW8,Srsf6,"186,224,453,125","368,720,751,953,125","429,315,478,515,625","85,035,673,828,125"
Q3TXS7,Psmd1,"8,686,275,390,625","84,942,412,109,375","81,331,328,125","86,742,236,328,125"
Q3TYS2,,NaN,"2,721,513,671,875","3,669,308,837,890,620","2,237,763,427,734,370"
Q3TYX3,Smyd5,"34,532,501,220,703,100","2,054,453,857,421,870","2,131,320,068,359,370","3,310,826,904,296,870"
Q3U0B3,Dhrs11,"2,564,983,642,578,120","2,086,841,796,875","25,543,701,171,875","15,855,662,841,796,800"
Q3U0V1,Khsrp,"576,456,103,515,625","3,407,634,375","23,245,822,265,625","37,372,890,625"
Q3U0V2,Tradd,NaN,NaN,"113,468,603,515,625",NaN
Q3U1J4,Ddb1,"89,071,455,078,125","117,762,080,078,125","102,757,431,640,625","15,697,900,390,625"
Q3U2A8,Vars2,NaN,"121,823,544,921,875","52,041,787,109,375",NaN
Q3U5Q7,Cmpk2,NaN,"9,808,388,671,875","667,615,087,890,625","80,052,197,265,625"
Q3U7R1;Q3U7R1-2,Esyt1,"626,662,939,453,125","11,769,207,763,671,800","27,296,240,234,375","2,436,823,486,328,120"
Q3U9G9,Lbr,"111,528,701,171,875","26,121,140,625","2,874,444,921,875","23,640,765,625"
Q3UA06;Q3UA06-2,Trip13,NaN,NaN,"10,579,229,736,328,100","14,902,607,421,875"
Q3UDE2,Ttll12,"114,593,720,703,125","82,102,353,515,625","88,627,626,953,125","12,538,498,046,875"
Q3UEB3;Q3UEB3-2;Q3UEB3-3,Puf60,"108,978,310,546,875","89,606,650,390,625","768,547,412,109,375","1,159,226,953,125"
Q3UGC7;Q66JS6,Eif3j1;Eif3j2,"561,702,734,375","680,678,857,421,875","5,029,701,171,875","661,929,345,703,125"
Q3UGR5,Hdhd2,"63,396,572,265,625","3,703,363,037,109,370","2,820,413,330,078,120","3,443,478,515,625"
Q3UH60;Q3UH60-2,Dip2b,"3,067,494,384,765,620",NaN,NaN,NaN
Q3UHN9,Ndst1,"26,370,693,359,375",NaN,NaN,NaN
Q3UHQ6;Q3UHQ6-2,Dopey2,"1,301,130,859,375",NaN,NaN,NaN
Q3UHX2,Pdap1,"515,113,525,390,625","777,057,470,703,125","509,719,921,875","121,284,462,890,625"
Q3UHX9;Q3UHX9-2,Spout1,NaN,NaN,"1,131,155,517,578,120","17,104,310,302,734,300"
Q3UIA2;Q3UIA2-2;Q3UIA2-3;Q3UIA2-4,Arhgap17,"31,087,470,703,125",NaN,NaN,NaN
Q3UJD6;Q3UJD6-2,Usp19,NaN,"15,878,328,857,421,800","16,290,592,041,015,600","18,742,584,228,515,600"
Q3UKJ7,Smu1,"66,960,234,375","11,650,130,859,375","8,284,328,125","10,541,912,109,375"
Q3UL36;Q3UL36-2,Arglu1,"18,221,878,662,109,300","9,863,250,732,421,870","6,608,312,377,929,680","2,794,430,847,167,960"
Q3ULD5,Mccc2,NaN,NaN,"740,491,943,359,375","808,427,001,953,125"
Q3ULJ0;Q3ULJ0-2,Gpd1l,"130,748,447,265,625","28,910,869,140,625","248,294,482,421,875","2,215,500,732,421,870"
Q3UM45,Ppp1r7,"1,533,379,296,875","110,945,419,921,875","75,566,943,359,375","10,974,521,484,375"
Q3UMB9,Washc4,"51,320,703,125",NaN,NaN,NaN
Q3UMU9;Q3UMU9-2;Q3UMU9-3;Q3UMU9-4,Hdgfl2,"93,362,626,953,125","2,200,088,134,765,620","6,113,469,848,632,810","3,562,343,017,578,120"
Q3UMY5;Q3UMY5-2;Q3UMY5-3;Q3UMY5-4,Eml4,"163,281,318,359,375",NaN,NaN,"7,082,389,526,367,180"
Q3UN02,Lclat1,"10,190,472,412,109,300",NaN,"32,837,091,064,453,100",NaN
Q3UPF5;Q3UPF5-2,Zc3hav1,"5,577,734,375","494,495,068,359,375","2,815,696,044,921,870","260,631,982,421,875"
Q3UPH1,Prrc1,"1,180,519,287,109,370",NaN,NaN,NaN
Q3UPL0;Q3UPL0-2,Sec31a,"424,721,142,578,125","480,253,369,140,625","410,160,107,421,875","53,746,337,890,625"
Q3UQ44,Iqgap2,NaN,"765,820,849,609,375","4,513,865,234,375","52,375,712,890,625"
Q3UQA7,Selenoh,NaN,"287,279,638,671,875","213,239,697,265,625","1,813,771,728,515,620"
Q3UQN2;Q3UQN2-2;Q3UQN2-3,Fcho2,"60,580,604,553,222,600",NaN,NaN,NaN
Q3URD3;Q3URD3-2;Q3URD3-3;Q3URD3-4;Q3URD3-5,Slmap,NaN,"2,096,524,238,586,420","21,028,692,626,953,100",NaN
Q3US41;Q3US41-2;Q3US41-3;Q3US41-4;Q3US41-5,Esrp1,"2,681,101,806,640,620",NaN,NaN,NaN
Q3USZ8,,"137,157,666,015,625","203,759,423,828,125",NaN,NaN
Q3UV17,Krt76,"5246016,5",619081,"44,567,403,125","973,849,609,375"
Q3UVK0,Ermp1,"106,916,298,828,125","21,497,373,046,875","2,348,159,423,828,120","7,926,941,528,320,310"
Q3UVL4,Vps51,"13,170,323,486,328,100",NaN,NaN,NaN
Q3UW53,Fam129a,"3,049,522,216,796,870","188,971,923,828,125","9,548,170,166,015,620","727,287,109,375"
Q3UYV9,Ncbp1,NaN,"57,029,658,203,125","54,171,826,171,875","81,282,265,625"
Q3UZZ4,Olfm4,NaN,"351,931,201,171,875","19,068,819,580,078,100",NaN
Q3V009;Q3V009-2,Tmed1,"3,711,342,468,261,710",NaN,NaN,NaN
Q3V038,Ttc9,"6,825,718,383,789,060",NaN,NaN,NaN
Q3V132,Slc25a31,NaN,NaN,"10,036,978,515,625","2,684,900,390,625"
Q3V188;Q3V188-2,Endou,"4,252,323,913,574,210",NaN,NaN,NaN
Q3V1D3,Ampd1,NaN,NaN,"7,841,751,953,125",NaN
Q3V1L4,Nt5c2,"224,813,234,375","256,182,609,375","220,069,390,625","29,174,065,625"
Q3V300,Kif22,NaN,NaN,"13,050,469,970,703,100","13,716,383,056,640,600"
Q3V3R1,Mthfd1l,"117,087,375","552,937,841,796,875","13,203,654,296,875","105,640,478,515,625"
Q497I4,Krt35,"133,156,044,921,875","118,850,029,296,875","320,366,259,765,625",NaN
Q4FK66,Prpf38a,NaN,"33,384,326,171,875","2,661,502,197,265,620","3,781,121,826,171,870"
Q4KML4,Abracl,NaN,"8,875,796,875","3,913,288,818,359,370","104,097,470,703,125"
Q4KWH5;Q4KWH5-2;Q4KWH5-3;Q4KWH5-4;Q4KWH5-5,Plch1,"451,049,365,234,375",NaN,NaN,NaN
Q4LFA9,Sema3g,"2,205,513,427,734,370",NaN,NaN,NaN
Q4V9Z5-2;Q4V9Z5-3,Sez6l2,"817,241,748,046,875",NaN,NaN,NaN
Q4VBE8,Wdr18,NaN,"102,790,576,171,875","9,351,759,643,554,680","207,268,896,484,375"
Q4VGL6,Rc3h1,NaN,"43,237,001,953,125","1,507,044,189,453,120",NaN
Q4VAA2;Q4VAA2-2,Cdv3,NaN,"7,000,859,375","41,913,726,806,640,600","10,577,816,162,109,300"
Q501J6,Ddx17,"3,697,812,109,375","5,507,223,828,125","4,646,603,515,625","5,704,806,640,625"
Q501P1,Fbln7,NaN,NaN,NaN,"18,380,538,330,078,100"
Q505F5,Lrrc47,"16,217,894,287,109,300","4,005,626,953,125","4,083,425,048,828,120","642,530,859,375"
Q52KI8;Q52KI8-2,Srrm1,NaN,NaN,NaN,"19,726,810,302,734,300"
Q569Z5,Ddx46,NaN,"424,667,578,125","42,469,125","64,601,953,125"
Q569Z6,Thrap3,"140,726,015,625","3,000,864,990,234,370","606,598,388,671,875","8,477,986,328,125"
Q56A08,Gpkow,NaN,NaN,NaN,"2,985,778,503,417,960"
Q571E4,Galns,NaN,"1,752,125,732,421,870","11,473,375,244,140,600","1,077,676,513,671,870"
Q571I9,Aldh16a1,"4,884,330,749,511,710","9,665,711,059,570,310","674,959,921,875","8,973,385,620,117,180"
Q5EBG6,Hspb6,NaN,NaN,"14,719,462,890,625",NaN
Q5EG47,Prkaa1,"3,449,418,212,890,620","495,414,013,671,875","241,414,306,640,625","2,788,632,080,078,120"
Q5F285,Tmem256,"567,139,111,328,125",NaN,"1,741,760,009,765,620","16,874,041,748,046,800"
Q5F2E8,Taok1,"11,284,212,646,484,300",NaN,"9,273,334,503,173,820","8,020,518,798,828,120"
Q5FWK3,Arhgap1,"19,080,984,375","428,911,474,609,375","3,939,185,302,734,370","4,457,013,671,875"
Q5H8B9,Frem3,"2,464,519,287,109,370","764,673,583,984,375","238,202,265,625","19,787,544,921,875"
Q5I1X5,Ppp1r13l,"412,880,712,890,625",NaN,NaN,NaN
Q5SSH7;Q5SSH7-2,Zzef1,"2,594,518,798,828,120",NaN,NaN,NaN
Q5SSI6,Utp18,NaN,"2,866,186,279,296,870","45,483,115,234,375","616,651,171,875"
Q5SUF2;Q5SUF2-2;Q5SUF2-3,Luc7l3,NaN,"430,443,310,546,875","44,311,884,765,625","709,366,650,390,625"
Q5SUR0,Pfas,"115,037,978,515,625","23,769,498,046,875","1,599,189,453,125","19,323,607,421,875"
Q5SVQ0;Q5SVQ0-2;Q5SVQ0-3;Q5SVQ0-4,Kat7,NaN,"15,492,142,333,984,300","5,493,939,819,335,930","2,273,083,984,375"
Q5SW19;Q5SW19-3,Cluh,"30,063,681,640,625","449,509,423,828,125","2,076,898,681,640,620","342,822,314,453,125"
Q5SWD9;Q5SWD9-2,Tsr1,NaN,"10,684,090,576,171,800","1,336,635,498,046,870","18,394,139,404,296,800"
Q5SWU9;Q5SWU9-2,Acaca,"24,174,716,796,875","8,633,468,017,578,120","7,625,817,260,742,180","4,622,571,105,957,030"
Q5SX39,Myh4,"57,338,078,125","115,995,859,375","1,431,599,625","4,070,712,109,375"
Q5SX40,Myh1,"5,605,296,875","3,912,022,705,078,120","3,198,878,515,625","883,354,296,875"
Q5SYD0,Myo1d,"5,578,117,578,125","3,342,747,314,453,120","7,291,826,171,875","676,342,236,328,125"
Q5U430;Q5U430-3,Ubr3,"86,494,990,234,375",NaN,NaN,NaN
Q5XJE5,Leo1,NaN,NaN,NaN,"1,401,857,177,734,370"
Q5XJY5,Arcn1,"733,823,046,875","581,887,451,171,875","525,140,625","501,063,623,046,875"
Q5XKE0,Mybpc2,NaN,NaN,"32,707,755,859,375","700,482,373,046,875"
Q5XPI3;Q5XPI3-2,Rnf123,NaN,NaN,"7,115,233,764,648,430",NaN
Q60520;Q60520-1,Sin3a,NaN,"125,166,845,703,125","14,703,411,865,234,300","16,700,274,658,203,100"
Q60597;Q60597-2;Q60597-3;Q60597-4,Ogdh,"4,361,219,787,597,650","69,450,302,734,375","94,423,916,015,625","82,632,861,328,125"
Q60598,Cttn,"100,600,458,984,375","2,459,763,671,875","2,443,422,119,140,620","35,847,216,796,875"
Q60604;Q60604-2,Scin,"47,098,818,359,375",NaN,NaN,NaN
Q60605;Q60605-2,Myl6,"963,855,625","4,392,358,203,125","4,935,689,453,125","42,179,578,125"
Q60631;Q60631-2,Grb2,"5,846,196,899,414,060","3,517,165,283,203,120","174,433,740,234,375","2,016,178,955,078,120"
Q60634;Q60634-2;Q60634-3,Flot2,"62,858,837,890,625","494,448,046,875","1,557,273,193,359,370","12,131,636,962,890,600"
Q60648,Gm2a,NaN,"10,462,396,240,234,300","514,555,908,203,125","79,083,271,484,375"
Q60668;Q60668-2;Q60668-3;Q60668-4,Hnrnpd,"430,665,703,125","768,865,390,625","468,786,328,125","71,152,328,125"
Q60692,Psmb6,"134777,25","27,957,943,359,375","27,496,640,625","27,044,677,734,375"
Q60710,Samhd1,"698,849,140,625","111,278,134,765,625","558,883,935,546,875","508,616,015,625"
Q60737,Csnk2a1,NaN,"13,088,521,484,375","63,078,271,484,375",NaN
Q60739;Q60739-2,Bag1,NaN,"3,072,821,044,921,870","455,257,470,703,125","734,221,630,859,375"
Q60749,Khdrbs1,"623,653,515,625","110,436,259,765,625","98,106,689,453,125","129,994,921,875"
Q60770;Q60770-2,Stxbp3,"2,661,447,448,730,460",NaN,NaN,NaN
Q60778,Nfkbib,NaN,"134,587,841,796,875","10,556,993,408,203,100","1,353,642,333,984,370"
Q60823,Akt2,NaN,NaN,NaN,"334,537,890,625"
Q60847;Q60847-2;Q60847-5,Col12a1,"112,428,544,921,875",NaN,"15,129,921,875","1,760,084,375"
Q60848;Q60848-2,Hells,NaN,"1,562,460,205,078,120","12,118,961,181,640,600","202,782,373,046,875"
Q60854,Serpinb6,NaN,"582,117,919,921,875","48,946,474,609,375",NaN
Q60864,Stip1,"28,502,134,765,625","4,094,412,890,625","3,437,416,015,625","5,222,933,984,375"
Q60865,Caprin1,"9,941,724,609,375","25,545,310,546,875","23,591,818,359,375","344,272,109,375"
Q60872;Q8BMJ3,Eif1a;Eif1ax,NaN,NaN,"11,606,807,861,328,100","2,960,587,158,203,120"
Q60875;Q60875-4;Q60875-5,Arhgef2,NaN,"8,648,943,359,375","604,181,884,765,625","93,592,890,625"
Q60930,Vdac2,"772,968,515,625","822,292,421,875","80,099,546,875","71,162,171,875"
Q60931,Vdac3,"62,684,013,671,875","17,179,615,234,375","232,459,609,375","207,308,359,375"
Q60932-2,Vdac1,"109,648,140,625","1,113,491,640,625","161,895,125","117,673,875"
Q60936;Q60936-2,Coq8a,NaN,NaN,"405,420,703,125",NaN
Q60953;Q60953-2,Pml,NaN,"655,069,775,390,625","608,024,267,578,125","522,272,705,078,125"
Q60972,Rbbp4,"9,343,125","57,038,203,125","50,220,734,375","702,581,484,375"
Q60973,Rbbp7,"1,945,400,634,765,620","252,983,671,875","187,995,390,625","158,659,443,359,375"
Q61024,Asns,NaN,"145,121,484,375","147,393,134,765,625","294,282,265,625"
Q61029;Q61029-3,Tmpo,"20,049,244,140,625","5,268,733,203,125","4,115,700,390,625","3,400,605,859,375"
Q61033,Tmpo,NaN,"29,583,623,046,875","397,913,134,765,625","2,940,670,166,015,620"
Q61035,Hars,"331,359,375","12,739,650,390,625","1,437,063,671,875","130,896,904,296,875"
Q61045,Sim1,"2,047,613,125","441,360,400,390,625","16,588,929,443,359,300",NaN
Q61074,Ppm1g,"11,961,263,427,734,300","536,133,544,921,875","726,711,328,125","122,940,859,375"
Q61081,Cdc37,NaN,"961,887,890,625","10,339,140,625","13,038,408,203,125"
Q61093,Cybb,NaN,"197,214,453,125","2,173,325,927,734,370",NaN
Q61096,Prtn3,NaN,"1,020,151,953,125","573,888,916,015,625","3,482,554,931,640,620"
Q61102,Abcb7,NaN,NaN,NaN,"43,110,369,873,046,800"
Q61103,Dpf2,"358,178,173,828,125","3,350,556,884,765,620","44,047,796,630,859,300","6,275,306,396,484,370"
Q61112,Sdf4,"413,198,828,125",NaN,NaN,NaN
Q61147,Cp,"1,247,947,998,046,870",NaN,NaN,NaN
Q61151,Ppp2r5e,"7,954,096,069,335,930",NaN,"4,963,670,959,472,650","5,979,734,497,070,310"
Q61166,Mapre1,"10,672,294,921,875","21,569,669,921,875","1,859,846,484,375","2,310,261,328,125"
Q61171,Prdx2,"57,453,798,828,125","176,458,953,125","14,432,803,125","155,188,046,875"
Q61176,Arg1,"2,558,956,875","728,396,171,875","84,724,109,375","24,683,734,375"
Q61187,Tsg101,"139,148,076,171,875","31,502,861,328,125","3,293,776,123,046,870","2,477,777,099,609,370"
Q61189,Clns1a,NaN,"13,733,083,984,375","11,577,150,390,625","88,029,482,421,875"
Q61191,Hcfc1,"3,821,455,810,546,870","128,247,880,859,375","8,928,921,875","133,510,283,203,125"
Q61205,Pafah1b3,"233,562,841,796,875",NaN,"17,366,287,841,796,800","1,559,149,658,203,120"
Q61206,Pafah1b2,"2,481,894,287,109,370","6,617,189,453,125",NaN,"3,193,630,126,953,120"
Q61210;Q61210-2;Q61210-3;Q61210-4;Q61210-5,Arhgef1,"86,938,720,703,125","479,928,955,078,125","275,398,486,328,125","280,060,205,078,125"
Q61216;Q61216-2,Mre11,"1,141,095,703,125",NaN,"6,773,406,982,421,870","35,492,340,087,890,600"
Q61233,Lcp1,"4,939,212,109,375","287,350,859,375","133,919,619,140,625","9,215,384,765,625"
Q61245;Q61245-2,Col11a1,NaN,"3,715,203,125","3,743,971,347,808,830","17,243,037,109,375"
